id,url,title,type,country,director,alsoknownas,episodes,score,aired,duration,genres,tags,mainrole,supportrole
49,https://mydramalist.com/49-buzzer-beat,Buzzer Beat (2009), Drama, Japan ," Nishiura Masaki,  Nagayama Kozo ","  Buzaa Biito ,   Gakeppuchi no Hero ,    ", 11," 8.0 (scored by 8,814 users)"," Jul 13, 2009 - Sep 21, 2009", 54 min.,"Music,Romance,Sports","Basketball,Violinist,FriendsToLovers,Competition,LoveTriangle,Cheating,SecondaryCouple,NEWS(Band),LoversSeparated,Teamwork","Yamashita Tomohisa,Kitagawa Keiko,","Aibu Saki,Kanjiya Shihori,Ito Hideaki,Mizobata Junpei,"
50,https://mydramalist.com/50-cinderellas-sister,Cinderella's Sister (2010), Drama, South Korea ," Kim Won Suk,  Kim Young Jo ","  Cinderella Unni ,  Cinderella's Stepsister ,  A Modern Story of Revenge ,  Shinderella Eonni  ", 20," 7.1 (scored by 6,877 users)"," Mar 31, 2010 - Jun  3, 2010", 1 hr. 10 min.,"Romance,Drama,Family,Melodrama","ColdFemaleLead,Gold-diggerMother,WarmMan/ColdWoman,KoreanWinery,RecomposedFamily,FamilyBetrayal,NiceStep-Father,IllegitimateMaleLead,IndependentFemaleLead,SelfishMother","Moon Geun Young,Chun Jung Myung,Ok Taec Yeon,Seo Woo,","Nam Kyung Min,Kim Gab Soo,"
51,https://mydramalist.com/51-bread-love-and-dreams,"Bread, Love and Dreams (2010)", Drama, South Korea ," Lee Jung Sub,  Lee Eun Jin ","  Baker King, Kim Tak Goo ,  King of Baking, Kim Tak Goo ,  Jeppangwang Kim Tak Goo ,  Jeppangwang Kim Tak Gu  ", 30," 8.1 (scored by 8,331 users)"," Jun  9, 2010 - Sep 16, 2010", 1 hr. 10 min.,"Food,Romance,Drama,Family,Melodrama","SiblingRivalry,Mother-SonRelationship,Baking,EvilStepmother,BirthSecret,FamilySecret,TimeSkip,Youth,SecondaryCouple,SmartFemaleLead","Yoon Shi Yoon,Oh Jae Moo,Joo Won,Shin Dong Woo,Eugene,Jo Eun Jung,",
52,https://mydramalist.com/52-tumbling,Tumbling (2010), Drama, Japan , Kuranuki Kenjiro ,    , 11," 8.0 (scored by 3,126 users)"," Apr 17, 2010 - Jun 26, 2010", 58 min.,"Friendship,School,Youth,Drama,Sports","Gymnastics,Delinquent,HighSchool,SocialProblem,LifeLesson,Tumbling,GayCharacter,Bromance","Yamamoto Yusuke,Seto Koji,","Miura Shohei,Daito Shunsuke,Nishijima Takahiro,Tomiura Satoshi,"
53,https://mydramalist.com/53-gokusen-the-movie,Gokusen: The Movie (2009), Movie, Japan , Sato Toya ,"  Gokudo no Sensei  ,   Gangster Teacher  ",," 7.9 (scored by 3,835 users)",, 1 hr. 58 min.,"Action,Friendship,Comedy,School,Youth,Drama","Kis-My-Ft2,Johnny'sWEST,Hey!Say!Jump,SignatureMove,KAT-TUN,Delinquent,HighSchool,PersistentTeacher,Yakuza,AdaptedFromAManga","Miura Haruma,Kamenashi Kazuya,Nakama Yukie,Takaki Yuya,","Sato Jiro,Ishigaki Yuma,"
54,https://mydramalist.com/54-hi-my-sweetheart,Hi My Sweetheart (2009), Drama, Taiwan , Lin He Long ,"  Play Boy and Sweetheart ,   Generous Sweetheart ,   Hai Pai Tian Xin ,    ", 23," 7.6 (scored by 5,656 users)"," Nov  1, 2009 - Jan 31, 2010", 50 min.,"Comedy,Romance","CollegeToWorkingLife,ToughFemaleLead,Secret,MeetAgain,SecondChanceRomance,Deception,OppositesAttract,HiddenIdentity,Heartbreak,Misunderstanding","Rainie Yang,Lee Wei,Show Lo,","Yu Jie Xiang,Jennifer Yin,Maggie Wu,"
55,https://mydramalist.com/55-master-of-study,Master of Study (2010), Drama, South Korea , Yoo Hyun Ki ,"  Lord of Studying ,  God of Study ,  Gongbueui Shin ,  Gongbueui Sin  ", 16," 7.5 (scored by 4,662 users)"," Jan  4, 2010 - Feb 23, 2010", 1 hr. 3 min.,"Friendship,Comedy,Romance,School","RebelliousStudents,NorifusaMita,StrongPersonality,Lawyer,HighSchool,Student,AdaptedFromAManga","Kim Soo Ro,Bae Doo Na,Yoo Seung Ho,Go Ah Sung,Lee Hyun Woo,Park Ji Yeon,",
56,https://mydramalist.com/56-tatta-hitotsu-no-koi,Tatta Hitotsu no Koi (2006), Drama, Japan ," Iwamoto Hitoshi,  Nagumo Seiichi,  Ishio Jun ","  Just One Love  ,   Love of my Life  ", 10," 7.7 (scored by 4,715 users)"," Oct 14, 2006 - Dec 16, 2006", 54 min.,"Friendship,Romance,Drama","RichWoman/PoorMan,StarCrossedLovers,SacrificeHappiness,ForbiddenLove,KAT-TUN,SingleParent,Brothers,PersonalGrowth,Sibling,TerminalIllness","Kamenashi Kazuya,Ayase Haruka,","Tanaka Koki,Hiraoka Yuta,Toda Erika,Kaname Jun,"
57,https://mydramalist.com/57-oh-my-lady,Oh! My Lady (2010), Drama, South Korea , Park Young Soo ,"  O! Mai Reidi ,  ¡Oh! mi señorita  ", 16," 7.4 (scored by 8,865 users)"," Mar 22, 2010 - May 11, 2010", 1 hr. 10 min.,"Comedy,Romance","OlderWoman/YoungerMan,SingleParent,AgeGap,FamousLead/CommonLead,EntertainmentIndustry,SuperJunior,Cohabitation,IdolActor","Choi Si Won,Chae Rim,Lee Hyun Woo,","Kim Yoo Bin,Hong Jong Hyun,Heo Jun Seok,"
58,https://mydramalist.com/58-it-started-with-a-kiss,It Started with a Kiss (2005), Drama, Taiwan , Chu Yu Ning ,"  O Tso Chu Chih Wen ,   E Zuo Ju Zhi Wen ,   惡作劇之吻 ,    ", 20," 8.1 (scored by 10,109 users)"," Sep 25, 2005 - Feb 12, 2006", 1 hr. 10 min.,"Friendship,Comedy,Romance,School,Youth,Family","SmartMaleLead,Cohabitation,AirheadFemaleLead,FemaleChasesMaleFirst,UnrequitedLove,ColdMan/WarmWoman,HighSchoolToCollege,AdaptedFromAManga,FirstLove,SteamyKiss","Ariel Lin,Joe Cheng,Jiro Wang,","Tiffany Hsu,Cyndi Chao,Zhang Yong Zheng,"
59,https://mydramalist.com/59-they-kiss-again,They Kiss Again (2007), Drama, Taiwan , Chu Yu Ning ,"  O Tso Chu 2 Wen ,  E Zuo Ju 2 Wen ,  恶作剧2吻  ", 20," 8.3 (scored by 6,888 users)"," Dec 16, 2007 - Apr 27, 2008", 1 hr. 30 min.,"Comedy,Romance,Life,Youth,Family,Medical","MarriedCouple,AirheadFemaleLead,SteamyKiss,SmartMaleLead,ColdMan/WarmWoman,AdaptedFromAManga,SupportiveMother-in-law,NaiveFemaleLead,Cohabitation,CollegeLife","Joe Cheng,Ariel Lin,","Aaron Yan,Bernice Tsai,Summer Meng,Lier Lin,"
60,https://mydramalist.com/60-death-note,Death Note (2006), Movie, Japan , Kaneko Shusuke ,"  Desu nÃ´to  ,   デスノート　前編  ",," 7.7 (scored by 9,960 users)",, 2 hr. 6 min.,"Thriller,Mystery,Psychological,Supernatural,Detective","AdaptedFromAManga,StrongMaleLead,Death,Murder,MagicalObject,MorallyAmbiguousLead,Shinigami,Student,Police,CharacterDevelopment","Fujiwara Tatsuya,Matsuyama Kenichi,","Nakamura Shido II,Kaga Takeshi,Kashii Yu,Seto Asaka,"
61,https://mydramalist.com/61-death-note-the-last-name,Death Note: The Last Name (2006), Movie, Japan ,,  Desu nÃ´to: The last name  ,," 7.8 (scored by 7,365 users)",, 2 hr. 21 min.,"Thriller,Mystery,Psychological,Supernatural,Detective","AdaptedFromAManga,Death,GodOfDeath,DeathGame,Police,SerialKiller,Investigation,Crime","Fujiwara Tatsuya,Matsuyama Kenichi,","Toda Erika,Nakamura Shido II,Kaga Takeshi,Katase  Nana,"
62,https://mydramalist.com/62-l-change-the-world,L: Change the World (2008), Movie, Japan , Nakata Hideo ,"  L no Honto no Himitsu ,  L's True Secret  ",," 7.6 (scored by 4,998 users)",, 2 hr. 9 min.,"Suspense,Thriller,Psychological,Supernatural,Investigation","AdaptedFromAManga,Death,SingleFather,Virus,Father-DaughterRelationship,Student,FilmedAbroad,Crime","Matsuyama Kenichi,Fukuda Mayuko,Fukuda Narushi,","Kudoh Youki,Takashima Masanobu,Tsurumi Shingo,"
63,https://mydramalist.com/63-liar-game-the-final-stage,Liar Game: The Final Stage (2010), Movie, Japan , Matsuyama  Hiroaki ,    ,," 8.4 (scored by 4,041 users)",, 2 hr. 13 min.,"Suspense,Thriller,Psychological,Life","Ex-convict,SlightRomance,Betrayal,Debt,SmartMaleLead,CalmMaleLead,Game,CharacterDevelopment,AdaptedFromAManga,Friendship","Toda Erika,Matsuda Shota,","Kichise Michiko,Watanabe  Ikkei ,Akimoto Yuki,Tanabe Seiichi,"
64,https://mydramalist.com/64-ohitorisama,Ohitorisama (2009), Drama, Japan ," Han Choru,  Ueda Hisashi ",  Party of One  , 10," 7.2 (scored by 1,518 users)"," Oct 16, 2009 - Dec 18, 2009", 54 min.,"Comedy,Romance,School","TallerWoman/ShorterMan,OlderWoman/YoungerMan,AgeGap,HiddenPast,Superior/SubordinateRelationship,HighSchool,StrongFemaleLead,SlowBurnRomance,CharacterDevelopment,LoveTriangle","Mizuki Alisa,Koike Teppei,","Matsushita Nao,Tachibana Keita,Satoi Kenta,Maya Miki,"
65,https://mydramalist.com/65-sunao-ni-narenakute,Sunao ni Narenakute (2010), Drama, Japan , Mitsuno Michio ,"  Hard to Say I Love You  ,   Can't Become Honest  ,   Hard To Be Honest  ", 11," 7.4 (scored by 2,464 users)"," Apr 15, 2010 - Jun 24, 2010", 54 min.,"Friendship,Romance,Drama",GayCharacter,"Nagayama Eita,Ueno Juri,Tamayama Tetsuji,Kim Jae Joong,Seki Megumi,","Kinami Haruka,"
66,https://mydramalist.com/66-sky-of-love,Sky of Love (2007), Movie, Japan , Imai Natsuki ,"  Koizora: The Movie ,  Sky of Love: The Movie ,  Koizora  ",," 8.1 (scored by 12,486 users)",, 2 hr. 9 min.,"Romance,School,Drama","AdaptedFromANovel,HighSchool,BadBoy/goodGirlLeads,BadBoyMaleLead,NiceFemaleLead,Hot-TemperedMaleLead,AdaptedFromAWebNovel,Tearjerker,StreetFight,MaleChasesFemaleFirst","Aragaki Yui,Miura Haruma,","Usuda Asami,Nakamura Aoi,Haru,Fukada Aki,"
67,https://mydramalist.com/67-dong-yi,Dong Yi (2010), Drama, South Korea ," Kim Sang Hyub,  Lee Byung Hoon ","  Dongi ,  Jewel in the Crown  ", 60," 8.4 (scored by 4,792 users)"," Mar 22, 2010 - Oct 12, 2010", 1 hr. 5 min.,"Adventure,Historical,Romance,Drama,Political","RoyalRulesAndEtiquette,Investigators,HiddenPast,SkilledKiller,Politics,PoliticalIntrigue,SmartFemaleLead,SocialClass,PowerStruggle,Biographical","Han Hyo Joo,Ji Jin Hee,Lee So Yeon,Bae Soo Bin,Park Ha Sun,Jung Jin Young,",
68,https://mydramalist.com/68-antique-bakery,Antique Bakery (2008), Movie, South Korea ,,"  Antique ,  Prince's Bakery ,  Seoyanggoldongyanggwajajeom Aentikeu ,  Seoyang Goldong Yang Gwajajeom Aentikeu  ",," 7.7 (scored by 8,958 users)",, 1 hr. 49 min.,"Food,Friendship,Thriller,Comedy,Romance","GayCharacter,Baking,LGBTQ+,AdaptedFromAManga,Bromance,GayRomance,Same-sexDomesticAbuse,DomesticAbuse,AbusiveRelationship","Joo Ji Hoon,Kim Jae Wook,Yoo Ah In,Choi Ji Ho,Gillet Andy,","Kim Chang Wan,"
69,https://mydramalist.com/69-koishite-akuma,Koishite Akuma (2009), Drama, Japan ," Murakami Shosuke,  Tsuzuki Junichi ","  Koishite Akuma - Vampire Boy  ,   The Loving Demon ,   Vampire Boy ,   Demon in Love  ", 10," 6.7 (scored by 2,361 users)"," Jul  7, 2009 - Sep  8, 2009", 54 min.,"Vampire,Romance,School,Supernatural","SixTones,SexyZone,Kanjani8,OlderWoman/YoungerMan,HighSchool,InterspeciesRomance,Student/TeacherRelationship,IdolActor","Nakayama Yuma,Kato Rosa,Kondo Masahiko,","Kyo Nobuo,Sakuraba Nanami,Morimoto Shintaro,"
70,https://mydramalist.com/70-shining-inheritance,Shining Inheritance (2009), Drama, South Korea , Jin Hyeok ,"  Brilliant Legacy ,  Beautiful Legacy ,  Chanranhan Yusan  ", 28," 7.9 (scored by 13,103 users)"," Apr 25, 2009 - Jul 26, 2009", 1 hr. 10 min.,"Business,Romance,Life,Drama,Family,Melodrama","EvilStepmother,RichesToRags,HardworkingFemaleLead,SelfishMother,EvilParentalFigure,RichMaleLead,SlowRomance,FamilyDispute,HateToLove,RichFamily","Han Hyo Joo,Lee Seung Gi,Bae Soo Bin,Moon Chae Won,Ban Hyo Jung,","Lee Seung Hyung,"
71,https://mydramalist.com/71-kannas-big-success,Kanna's Big Success! (2009), Movie, Japan , Inoue Kouichi ,"  Kanna-san, Daiseikou Desu!  ",, 6.6 (scored by 39 users),, 1 hr. 50 min.,Comedy,AdaptedFromAManga,"Yamada Yu,","Nakabeppu Aoi,Yamasaki Shizuyo,Nagata Akira,"
72,https://mydramalist.com/72-my-princess,My Princess (2011), Drama, South Korea ," Kwon Seok Jang,  Kang Dae Sun ",  Mai Peurinseseu  , 16," 7.5 (scored by 14,708 users)"," Jan  5, 2011 - Feb 24, 2011", 1 hr. 5 min.,"Comedy,Romance","Heir,Princess,HateToLove,FemaleChasesMaleFirst","Song Seung Heon,Kim Tae Hee,Park Ye Jin,Ryu Soo Young,","Lee Sung Min,Kang Ye Sol,"
73,https://mydramalist.com/73-my-girl-2009,My Girl (2009), Drama, Japan ," Takahashi Nobuyuki,  Aso Manabu ",  Mai Gaaru  , 10," 7.6 (scored by 1,732 users)"," Oct  9, 2009 - Dec 11, 2009", 60 min.,"Drama,Family","Kanjani8,Preschool,DeathOfAParent,Photography,Arashi,SingleParent,Father-DaughterRelationship,AdaptedFromAManga,IdolActor","Aiba Masaki,Ishii Momoka,","Yamazaki Hajime,Imura Kumi,Yamazaki Shigenori,Hiraiwa Kami,"
74,https://mydramalist.com/74-hotaru-no-hikari,Hotaru no Hikari (2007), Drama, Japan ," Nagumo Seiichi,  Yoshino Hiroshi,  Ogaki Kazuho ",  Glow of Fireflies  , 10," 7.6 (scored by 6,575 users)"," Jul 11, 2007 - Sep 12, 2007", 54 min.,"Business,Comedy,Romance","ClumsyFemaleLead,EccentricFemaleLead,OlderMan/YoungerWoman,SecretRelationship,Divorce,Cohabitation,CalmMaleLead,Boss/EmployeeRelationship,Obsession,NiceMaleLead","Ayase Haruka,Fujiki Naohito,Kato Kazuki,","Itaya Yuka,Yasuda Ken,Kuninaka Ryoko,"
75,https://mydramalist.com/75-hotaru-no-hikari-2,Hotaru no Hikari 2 (2010), Drama, Japan ," Nagumo Seiichi,  Yoshino Hiroshi,  Ogaki Kazuho,  Ishio Jun ",  Glow of Fireflies 2  , 11," 7.5 (scored by 3,403 users)"," Jul  7, 2010 - Sep 15, 2010", 54 min.,"Business,Comedy,Romance","EccentricFemaleLead,OlderMan/YoungerWoman,Cohabitation,CalmMaleLead,Boss/EmployeeRelationship,Obsession,AgeGap,AdaptedFromAManga,LoveTriangle","Ayase Haruka,Fujiki Naohito,","Yasuda Ken,Itaya Yuka,Mukai Osamu,Usuda Asami,"
76,https://mydramalist.com/76-bad-guy-2010,Bad Guy (2010), Drama, South Korea ," Lee Hyung Min,  Lee Jong Jae ","  Bad Man ,  Nappeun Namja ,  Bad Boy  ", 17," 7.7 (scored by 4,074 users)"," May 26, 2010 - Aug  5, 2010", 1 hr. 5 min.,"Suspense,Romance,Drama,Melodrama","Makjang,Stuntman,Womanizer,MuseumCurator,BadassMaleLead,DeathOfAParent,WeakFemaleLead,RichFemaleLead,PoorFemaleLead,SmartMaleLead","Kim Nam Gil,Oh Yeon Soo,Han Ga In,Kim Jae Wook,Jung So Min,","Lee Ji Eun,"
77,https://mydramalist.com/77-mr.-brain,MR. BRAIN (2009), Drama, Japan ," Yamamuro Daisuke,  Hirakawa Yuichiro,  Fukuzawa Katsuo ",  Misutaa Burein  , 8," 8.1 (scored by 4,426 users)"," May 23, 2009 - Jul 11, 2009", 58 min.,"Mystery,Psychological,Comedy,Crime","EccentricMaleLead,Police,Forensics,SMAP,PoliceProcedural,Teamwork,Neuroscientist,Murder,SmartMaleLead,Death","Kimura Takuya,Ayase Haruka,","Mizushima Hiro,Kagawa Teruyuki ,Daichi Mao,Tanaka  Yuji,"
78,https://mydramalist.com/78-100-days-with-mr.-arrogant,100 Days with Mr. Arrogant (2004), Movie, South Korea ,,"  Nae Sarang Ssagaji ,  My Love Rudeness  ",," 7.1 (scored by 15,628 users)",, 1 hr. 35 min.,"Comedy,Romance,Drama","Love/HateRelationship,ArrogantMaleLead,NaiveFemaleLead,ContractRelationship,PoorFemaleLead,MaleChasesFemaleFirst,RichMaleLead,AgeGap,OlderMan/YoungerWoman,HighSchool","Ha Ji Won,Kim Jae Won,","Jin Tae Hyun,Han Min,Yong Seon Hee,Hong Ji Young,"
79,https://mydramalist.com/79-dream-high,Dream High (2011), Drama, South Korea ," Lee Eung Bok,  Kim Seong Yoon ","  Deurim Hai ,  Sueña sin límites  ", 16," 8.0 (scored by 33,874 users)"," Jan  3, 2011 - Feb 28, 2011", 1 hr. 10 min.,"Friendship,Music,Comedy,Romance,School,Drama","HighSchool,SchoolBullying,PersonalGrowth,ChildhoodFriends,IdolActor,LoveTriangle,T-ara,JYPEntertainment,IdolActress,Day6","Bae Suzy,Kim Soo Hyun,Ok Taec Yeon,Ham Eun Jung,Jang Woo Young,IU,",
80,https://mydramalist.com/80-proposal-daisakusen,Proposal Daisakusen (2007), Drama, Japan ," Katou Yuusuke,  Hatsuyama Yasuhiro,  Narita Gaku ","  Operation Love ,   Proposal Mission ,   puropoozu daisakusen  ", 11," 7.6 (scored by 5,734 users)"," Apr 16, 2007 - Jun 25, 2007", 54 min.,"Friendship,Comedy,Romance,Fantasy","NikkanDailySportsDramaGP,HighSchool,SecondChance,Marriage,TimeTravel,IdolActor","Yamashita Tomohisa,Nagasawa Masami,","Mikami Hiroshi,Fujiki Naohito,Eikura Nana,Hiraoka Yuta,"
81,https://mydramalist.com/81-autumns-concerto,Autumn's Concerto (2009), Drama, Taiwan ,,"  Next Stop, Happiness  ,   Xia Yi Zhan, Xing Fu  ", 21," 8.5 (scored by 10,267 users)"," Oct  4, 2009 - Feb 28, 2010", 1 hr. 30 min.,"Romance,Drama,Family","RichMan/PoorWoman,Amnesia,University,ForbiddenLove,MaleChasesFemaleFirst,TimeSkip,HiddenIdentity,LoveTriangle,SteamyKiss,Tearjerker","Vanness Wu,Ady An,Benny Wen,Chris Wu,","Tiffany Hsu,Mei Xiu Lin,"
82,https://mydramalist.com/82-attention-please,Attention Please (2006), Drama, Japan , Ueda Yasushi ,  Atenshon Puriizu  , 11," 7.2 (scored by 3,379 users)"," Apr 18, 2006 - Jun 27, 2006", 54 min.,Comedy,"Kanjani8,FlightAttendant,Aviation,Tomboy","Ueto Aya,","Nishikido Ryo,Uehara  Misa,Mano Yuko,Otsuka Chihiro,Fueki Yuko,"
83,https://mydramalist.com/83-i-give-my-first-love-to-you,I Give My First Love to You (2009), Movie, Japan , Shinjo Takehiko ,"  Boku no Hatsukoi wo Kimi ni Sasagu ,   My First Love is Dedicated Toward You ,    ",," 8.0 (scored by 8,510 users)",, 2 hr. 2 min.,"Romance,School,Youth,Melodrama","NiceFemaleLead,Tearjerker,HighSchool,FriendsToLovers,TerminalIllness,Student,NiceMaleLead,ChildhoodFriends,FirstLove,AdaptedFromAManga","Inoue Mao,Okada Masaki,","Sugimoto Tetta,Hosoda Yoshihiko,Nakamura Toru,Moriguchi Yoko,"
84,https://mydramalist.com/84-lovely-complex,Lovely Complex (2006), Movie, Japan , Ishikawa  Kitaji ,"  LOVE*COM ,  Lovely★Complex  ",," 7.3 (scored by 7,747 users)",, 1 hr. 39 min.,"Comedy,Romance,School,Youth","TallerWoman/ShorterMan,InferiorityComplex,HighSchool,AdaptedFromAManga,IdolActor","Fujisawa Ema,Koike Teppei,","Kudo Risa,Mizushima Hiro,Tanihara Shosuke,Terajima  Susumu,"
85,https://mydramalist.com/85-orthros-no-inu,Orthros no Inu (2009), Drama, Japan , Kato Arata ,"  The Dog of Orthros ,  Orutorosu no Inu  ", 9," 7.8 (scored by 2,478 users)"," Jul 24, 2009 - Sep 25, 2009", 54 min.,"Suspense,Mystery,Psychological,Drama,Supernatural","Kind-heartedMaleLead,Tackey&Tsubasa,Hey!Say!Jump,Kanjani8,Superpower,MorallyAmbiguousLead,MoralDilemma,Mutant,VillainLikesTheLead,Fugitive","Nishikido Ryo,Takizawa Hideaki,Mizukawa Asami,","Nakahara Takeo,Harada  Natsuki ,Haru,"
86,https://mydramalist.com/86-yukan-club,Yukan Club (2007), Drama, Japan ," Otani Taro,  Ikeda Kenji ","  Leisure Club ,  Yukan Kurabu  ", 10," 7.0 (scored by 3,427 users)"," Oct 16, 2007 - Dec 18, 2007", 54 min.,"Comedy,School","AdaptedFromAManga,RichKid,HighSchool,NEWS(Band),Hey!Say!Jump,Kanjani8,NikkanDailySportsDramaGP,KAT-TUN,StudentDetective,StudentDetective","Akanishi Jin,Taguchi Junnosuke,Suzuki Emi,Yokoyama Yu,Minami,Kashii Yu,",
87,https://mydramalist.com/87-ghost-friends,Ghost Friends (2009), Drama, Japan , Kasaura Tomochika ,  Gousuto Furenzu  , 10," 7.2 (scored by 1,606 users)"," Apr  2, 2009 - Jun  4, 2009", 45 min.,"Friendship,Horror,Comedy,Romance,Fantasy","Searching,Possessed,NiceFemaleLead,CarAccident,Ghost-seeingFemaleLead,Death,Ghost,HighSchool,Student,DeathOfMainCharacter","Fukuda Saki,Nishijima Takahiro,","Okada Yoshinori,Shibuya Asuka,Irie Jingi,Iriyama Noriko,"
88,https://mydramalist.com/88-prosecutor-princess,Prosecutor Princess (2010), Drama, South Korea , Jin Hyeok ,"  Prosecutor Mata Hari ,  Geomsa Peurinseseu  ", 16," 7.6 (scored by 8,923 users)"," Mar 31, 2010 - May 20, 2010", 1 hr. 10 min.,"Comedy,Law,Romance,Drama","AirheadFemaleLead,Revenge,CharmingMaleLead,LoveTriangle,UlteriorMotive,Over-protectiveFamily,StrictParent,UncoverATruth,SingleFather,ConfusedFemaleLead","Kim So Yeon,Park Shi Hoo,Han Jung Soo,Choi Song Hyun,","Kang Samuel,Choi Sung Ho,"
89,https://mydramalist.com/89-1-pound-no-fukuin,1 Pound no Fukuin (2008), Drama, Japan ," Sato Toya,  Kariyama Shunsuke ","  One Pound Gospel ,  Ichi Pondo no Fukuin  ", 9," 7.3 (scored by 3,327 users)"," Jan 12, 2008 - Mar  8, 2008", 54 min.,"Comedy,Romance,Sports","Boxing,Nun,MaleChasesFemaleFirst,EccentricMaleLead,Obsession,AdaptedFromAManga,KAT-TUN,Foodie,Church,IdolActor","Kamenashi Kazuya,Kuroki Meisa,","Ishiguro Hideo,Nakamura Kaori,Takahashi Issei,Kobayashi Satomi,"
90,https://mydramalist.com/90-stars-falling-from-the-sky,Stars Falling From the Sky (2010), Drama, South Korea , Jung Hyo ,"  Pick the Stars ,  Wish Upon a Star ,  Byeoreul Ttada Jwo ,  Byeoreul Ddada Jwo  ", 20," 7.7 (scored by 4,917 users)"," Jan  4, 2010 - Mar 16, 2010", 1 hr. 5 min.,"Romance,Drama,Family","Sibling,PoorFamily,Death,Cohabitation,DeathOfAParent,PersonalGrowth,OrphanLead,SiblingRelationship,Housekeeper,Brothers","Choi Jung Won,Kim Ji Hoon,Shin Dong Wook,","Park Ji Bin,Joo Ji Won,Kim Yoo Ri,"
91,https://mydramalist.com/91-secretly-loving-you,Secretly Loving You (2002), Drama, Taiwan , Hsiu Lan Hu ,"  Tou Tou Ai Shang Ni  ,   Hana Kimi Taiwan  ,   In Love  ,   Summer I Love You  ", 30, 7.3 (scored by 19 users)," Aug  5, 2002 - Jan  1, 2003", 50 min.,Romance,Cross-Dressing,"TAE,","Penny Lin,Wallace Chung,An Lun Zheng ,"
92,https://mydramalist.com/92-maou,Maou (2008), Drama, Japan ," Kato Arata,  Tsuboi Toshio ","  Devil ,  The Devil ,  Demon King ,  Maō ,  The Devil King ,  Devil King  ", 11," 8.3 (scored by 3,519 users)"," Jul  4, 2008 - Sep 12, 2008", 54 min.,"Suspense,Drama,Supernatural","Revenge,Death,TragicPast,DoubleIdentity,SlightRomance,Arashi,IdolActor,Mastermind,TarotReader,HighSchoolClassmates","Ohno Satoshi,Ikuta Toma,Konno Hiroki,","Tanaka Kei,Oshinari Shugo,Waki Tomohiro,"
93,https://mydramalist.com/93-code-blue,Code Blue (2008), Drama, Japan , Nishiura Masaki ,"  Doctor Heli - Emergency Lifesaving ,  Koudo Buruu ,  コード・ブルー  ", 11," 8.0 (scored by 3,978 users)"," Jul  3, 2008 - Sep 12, 2008", 54 min.,"Friendship,Drama,Medical","FirstResponders,EmergencyService,Accident,Nurse,Doctor,Hospital,Dream,SmartMaleLead,CalmMaleLead,ReservedMaleLead","Yamashita Tomohisa,Aragaki Yui,Toda Erika,Asari Yosuke,Higa Manami,","Yanagiba Toshiro,"
94,https://mydramalist.com/94-code-blue-2,Code Blue 2 (2010), Drama, Japan ," Nishiura Masaki,  Hayama Hiroki,  Sekino Munenori ","  Doctor Heli - Emergency Lifesaving ,  Koudu Buruu ,  コード・ブルー 2  ", 11," 8.2 (scored by 2,755 users)"," Jan 11, 2010 - Mar 22, 2010", 54 min.,"Friendship,Drama,Medical","Injury,FirstResponders,EmergencyService,Accident,Nurse,Doctor,Hospital,MultipleMains,CalmMaleLead,Blood","Yamashita Tomohisa,Aragaki Yui,Toda Erika,Asari Yosuke,Higa Manami,","Shiina Kippei ,"
95,https://mydramalist.com/95-down-with-love,Down With Love (2010), Drama, Taiwan , Ke Han Chen ,"  Just Want to Depend on You ,   Stick with You ,   Jiu Xiang Lai Zhe Ni ,   就想赖着你 ,    ", 16," 7.6 (scored by 3,367 users)"," Jan 31, 2010 - May 23, 2010", 1 hr. 30 min.,"Comedy,Romance","Nanny,LoveSquare,Tomboy,MaleChasesFemaleFirst,Sismance,RichMan/PoorWoman,PretendsToBeGay,SingleParent,Sisterhood,Boss/EmployeeRelationship","Jerry Yan,Ella Chen,Michael Zhang,","Paoming Ku,Yi En Yan,Kelly Huang,"
96,https://mydramalist.com/96-why-why-love,Why Why Love (2007), Drama, Taiwan , Lin He Long ,  Huan Huan Ai  , 15," 7.4 (scored by 5,500 users)"," Jun  3, 2007 - Sep  9, 2007", 1 hr. 12 min.,"Comedy,Romance","TroublemakerMaleLead,StepBrothersRivalry,Bad/WrongTag,Miscommunication,InsecureMaleLead,UniversityStudent,CarAccident,HardworkingMaleLead,HardworkingFemaleLead,Part-timeWorker","Rainie Yang,Mike He,Kingone Wang,","Michelle Chen,Ge Wei Ru,Yorke Sun,"
